FIPS_Code,Less_hschool_diploma_2015_2019,Hschool_diploma_only_2015_2019,some_college,Fouryr_college_degree_or_higher,Value,state,county_name,total_votes,winning_party
20203,201,412,578,20.6,230,KANSAS,WICHITA,808,REPUBLICAN
20205,690,"2,035","2,282",16.5,1110,KANSAS,WILSON,723,DEMOCRAT
20207,215,812,884,17.2,440,KANSAS,WOODSON,294,DEMOCRAT
20209,"22,058","33,514","29,906",18.1,33777,KANSAS,WYANDOTTE,36788,DEMOCRAT
21000,"414,784","993,098","880,129",24.2,692875,,,,
21001,"2,697","5,153","3,280",15.7,3832,KENTUCKY,ADAIR,7276,REPUBLICAN
21003,"2,574","5,557","3,961",16.1,3543,KENTUCKY,ALLEN,7586,REPUBLICAN
21005,"1,554","5,623","5,092",20.2,2294,KENTUCKY,ANDERSON,9657,REPUBLICAN
21007,721,"2,047","1,959",15.9,1195,KENTUCKY,BALLARD,825,DEMOCRAT
21009,"5,067","12,561","7,366",16.3,8697,KENTUCKY,BARREN,5127,DEMOCRAT
21011,"1,899","3,379","1,744",14.5,2397,KENTUCKY,BATH,3986,REPUBLICAN
21013,"5,746","7,280","4,163",9.2,7569,KENTUCKY,BELL,8140,REPUBLICAN
21015,"5,877","23,573","28,753",32.1,9435,KENTUCKY,BOONE,44811,REPUBLICAN
21017,"2,253","5,012","4,063",19.4,2736,KENTUCKY,BOURBON,6190,REPUBLICAN
21019,"4,021","11,550","11,925",19.4,9186,KENTUCKY,BOYD,7083,DEMOCRAT
21021,"2,580","6,710","5,698",25.2,4119,KENTUCKY,BOYLE,8872,REPUBLICAN
21023,817,"2,655","1,498",13.2,1156,KENTUCKY,BRACKEN,800,DEMOCRAT
21025,"2,248","3,382","2,178",15.2,3609,KENTUCKY,BREATHITT,4265,REPUBLICAN
21027,"2,240","6,314","3,819",11.9,3675,KENTUCKY,BRECKINRIDGE,7701,REPUBLICAN
21029,"6,444","23,261","17,957",14.7,6294,KENTUCKY,BULLITT,30708,REPUBLICAN
21031,"1,830","3,857","2,049",13.9,2261,KENTUCKY,BUTLER,4960,REPUBLICAN
21033,"1,163","4,031","2,394",15.3,1982,KENTUCKY,CALDWELL,4906,REPUBLICAN
21035,"2,541","7,755","6,975",28.5,5875,KENTUCKY,CALLOWAY,5794,DEMOCRAT
21037,"5,888","17,981","16,700",36.3,9833,KENTUCKY,CAMPBELL,28482,REPUBLICAN
21039,559,"1,357",939,14.9,725,KENTUCKY,CARLISLE,463,DEMOCRAT
21041,"1,560","2,890","2,138",8.2,1569,KENTUCKY,CARROLL,2954,REPUBLICAN
21043,"3,876","7,497","4,903",12.6,5207,KENTUCKY,CARTER,8775,REPUBLICAN
21045,"2,637","4,464","2,499",12.8,3938,KENTUCKY,CASEY,918,DEMOCRAT
21047,"5,872","12,619","14,796",18.1,12219,KENTUCKY,CHRISTIAN,8296,DEMOCRAT
21049,"3,489","8,661","8,042",20.1,4627,KENTUCKY,CLARK,6004,DEMOCRAT
21051,"5,132","5,136","2,842",9.8,5905,KENTUCKY,CLAY,831,DEMOCRAT
21053,"1,908","2,839","1,651",10.3,2353,KENTUCKY,CLINTON,603,DEMOCRAT
21055,"1,030","2,674","1,831",13.1,1646,KENTUCKY,CRITTENDEN,731,DEMOCRAT
21057,889,"2,097","1,240",13.3,1492,KENTUCKY,CUMBERLAND,508,DEMOCRAT
21059,"6,777","23,134","22,323",22.9,15213,KENTUCKY,DAVIESS,31023,REPUBLICAN
21061,"1,925","3,458","2,511",10.3,1925,KENTUCKY,EDMONSON,4828,REPUBLICAN
21063,"1,380","2,400","1,212",9.7,1775,KENTUCKY,ELLIOTT,712,DEMOCRAT
21065,"2,467","4,630","2,018",9.9,3161,KENTUCKY,ESTILL,5100,REPUBLICAN
21067,"18,266","40,802","58,237",43.6,47657,KENTUCKY,FAYETTE,90566,DEMOCRAT
21069,"2,011","3,973","2,610",12.9,3065,KENTUCKY,FLEMING,5534,REPUBLICAN
21071,"6,353","9,685","6,706",11.3,9632,KENTUCKY,FLOYD,3884,DEMOCRAT
21073,"3,914","11,139","9,870",29.9,5680,KENTUCKY,FRANKLIN,12900,REPUBLICAN
21075,909,"1,627","1,227",13.4,1412,KENTUCKY,FULTON,791,DEMOCRAT
21077,"1,100","2,581","1,481",11.6,1167,KENTUCKY,GALLATIN,822,DEMOCRAT
21079,"2,351","4,592","3,267",17.6,2741,KENTUCKY,GARRARD,6754,REPUBLICAN
21081,"2,159","7,631","4,235",12.9,3256,KENTUCKY,GRANT,8725,REPUBLICAN
21083,"3,167","9,939","7,701",17.4,6551,KENTUCKY,GRAVES,3559,DEMOCRAT
21085,"3,314","7,678","4,998",10.5,5175,KENTUCKY,GRAYSON,9453,REPUBLICAN
21087,"1,946","3,001","1,948",13.2,2010,KENTUCKY,GREEN,920,DEMOCRAT
21089,"2,789","9,118","9,088",17.1,5490,KENTUCKY,GREENUP,4873,DEMOCRAT
21091,849,"2,528","1,784",11.4,1055,KENTUCKY,HANCOCK,3145,REPUBLICAN
21093,"6,783","21,820","27,330",22,11476,KENTUCKY,HARDIN,29832,REPUBLICAN
21095,"5,093","6,462","5,117",10.8,7918,KENTUCKY,HARLAN,9367,REPUBLICAN
21097,"2,321","5,220","3,512",14.6,2845,KENTUCKY,HARRISON,6334,REPUBLICAN
21099,"3,000","5,081","3,080",11.4,3767,KENTUCKY,HART,6345,REPUBLICAN
21101,"4,187","11,505","10,461",18.2,7172,KENTUCKY,HENDERSON,7639,DEMOCRAT
21103,"1,620","4,491","3,357",13.1,2337,KENTUCKY,HENRY,5843,REPUBLICAN
21105,654,"1,369",743,15.8,703,KENTUCKY,HICKMAN,458,DEMOCRAT
21107,"4,204","12,778","9,415",16.5,7829,KENTUCKY,HOPKINS,5439,DEMOCRAT
21109,"2,378","4,003","1,702",13.8,3655,KENTUCKY,JACKSON,605,DEMOCRAT
21111,"49,799","141,612","161,586",33.4,106552,KENTUCKY,JEFFERSON,228288,DEMOCRAT
21113,"4,416","10,612","9,486",29.5,5744,KENTUCKY,JESSAMINE,8567,DEMOCRAT
21115,"3,078","5,763","4,453",16.3,5575,KENTUCKY,JOHNSON,8450,REPUBLICAN
21117,"11,406","32,272","33,180",31.7,18352,KENTUCKY,KENTON,48123,REPUBLICAN
21119,"2,633","3,559","2,801",14.9,4291,KENTUCKY,KNOTT,4779,REPUBLICAN
21121,"5,572","7,976","4,484",14.2,9538,KENTUCKY,KNOX,2114,DEMOCRAT
21123,"1,589","3,902","3,225",12.4,2160,KENTUCKY,LARUE,5685,REPUBLICAN
21125,"7,891","16,271","11,465",14.4,12793,KENTUCKY,LAUREL,4474,DEMOCRAT
21127,"2,692","4,603","2,467",9.8,3546,KENTUCKY,LAWRENCE,5633,REPUBLICAN
21129,"1,582","1,802","1,168",8.3,2220,KENTUCKY,LEE,459,DEMOCRAT
21131,"2,105","3,074","1,528",8.7,3106,KENTUCKY,LESLIE,446,DEMOCRAT
21133,"3,873","5,894","4,227",12.1,6158,KENTUCKY,LETCHER,7226,REPUBLICAN
21135,"2,282","4,042","2,263",9.1,3036,KENTUCKY,LEWIS,823,DEMOCRAT
21137,"3,411","7,238","4,098",13,4770,KENTUCKY,LINCOLN,8489,REPUBLICAN
21139,"1,092","2,933","1,905",11.8,1110,KENTUCKY,LIVINGSTON,939,DEMOCRAT
21141,"2,773","8,190","4,440",16.4,4080,KENTUCKY,LOGAN,9067,REPUBLICAN
21143,801,"2,696","1,957",16.9,1015,KENTUCKY,LYON,3100,REPUBLICAN
21145,"4,385","14,406","16,013",24.2,9947,KENTUCKY,MCCRACKEN,21820,REPUBLICAN
21147,"2,840","4,961","3,443",7.2,5319,KENTUCKY,MCCREARY,725,DEMOCRAT
21149,818,"2,663","2,105",13.5,1268,KENTUCKY,MCLEAN,3633,REPUBLICAN
21151,"6,960","15,609","15,945",30.8,15284,KENTUCKY,MADISON,27353,REPUBLICAN
21153,"2,644","3,182","2,080",9.5,3528,KENTUCKY,MAGOFFIN,4174,REPUBLICAN
21155,"2,390","5,842","3,029",12.6,3148,KENTUCKY,MARION,6113,REPUBLICAN
21157,"2,573","8,664","7,082",19.2,3596,KENTUCKY,MARSHALL,4071,DEMOCRAT
21159,"2,172","3,301","2,006",11.7,3353,KENTUCKY,MARTIN,403,DEMOCRAT
21161,"1,610","4,079","3,780",19.5,2619,KENTUCKY,MASON,5477,REPUBLICAN
21163,"2,184","6,848","6,529",19.4,3206,KENTUCKY,MEADE,3632,DEMOCRAT
21165,"1,062","2,102","1,010",11.2,1661,KENTUCKY,MENIFEE,750,DEMOCRAT
21167,"2,355","5,548","4,398",18.5,2990,KENTUCKY,MERCER,8506,REPUBLICAN
21169,"1,719","2,711","1,689",13,2241,KENTUCKY,METCALFE,975,DEMOCRAT
21171,"1,867","2,916","1,567",14.4,2263,KENTUCKY,MONROE,657,DEMOCRAT
21173,"2,895","7,666","5,497",15.7,4373,KENTUCKY,MONTGOMERY,8993,REPUBLICAN
21175,"2,337","4,072","2,202",12.5,2997,KENTUCKY,MORGAN,4297,REPUBLICAN
21177,"3,884","9,736","5,385",12.6,5425,KENTUCKY,MUHLENBERG,3544,DEMOCRAT
21179,"3,169","11,536","10,691",18,4773,KENTUCKY,NELSON,7188,DEMOCRAT
21181,"1,175","2,045","1,207",8.9,1236,KENTUCKY,NICHOLAS,955,DEMOCRAT
21183,"2,735","7,039","4,363",13.6,3672,KENTUCKY,OHIO,8582,REPUBLICAN
21185,"2,690","9,008","13,421",42.4,3070,KENTUCKY,OLDHAM,22651,REPUBLICAN
21187,"1,565","3,518","1,662",10.9,1703,KENTUCKY,OWEN,4292,REPUBLICAN
21189,965,"1,137",488,16.2,1528,KENTUCKY,OWSLEY,216,DEMOCRAT
21191,"1,628","4,408","2,698",13.2,1791,KENTUCKY,PENDLETON,5515,REPUBLICAN
21193,"4,329","6,189","5,530",14.4,6080,KENTUCKY,PERRY,8118,REPUBLICAN
21195,"9,729","16,650","10,361",13,13523,KENTUCKY,PIKE,4862,DEMOCRAT
21197,"1,651","3,354","2,041",15.9,2593,KENTUCKY,POWELL,4041,REPUBLICAN
21199,"7,756","16,103","13,857",16.5,14392,KENTUCKY,PULASKI,5664,DEMOCRAT
21201,230,577,454,16.3,450,KENTUCKY,ROBERTSON,884,REPUBLICAN
21203,"2,561","5,160","2,806",11.4,3425,KENTUCKY,ROCKCASTLE,6577,REPUBLICAN
21205,"2,257","4,758","3,668",25.1,4976,KENTUCKY,ROWAN,5994,REPUBLICAN
21207,"2,704","4,769","3,249",14.7,3990,KENTUCKY,RUSSELL,7506,REPUBLICAN
21209,"3,205","10,800","11,491",28.4,4795,KENTUCKY,SCOTT,17764,REPUBLICAN
21211,"4,368","9,809","10,149",24.9,4449,KENTUCKY,SHELBY,8076,DEMOCRAT
21213,"1,600","5,510","3,430",14.2,2264,KENTUCKY,SIMPSON,5888,REPUBLICAN
21215,"1,250","4,713","4,389",20.3,1403,KENTUCKY,SPENCER,8737,REPUBLICAN
21217,"2,148","6,539","4,730",19.6,3997,KENTUCKY,TAYLOR,9376,REPUBLICAN
21219,"1,836","3,298","1,934",13.2,2060,KENTUCKY,TODD,4060,REPUBLICAN
21221,"1,237","3,424","3,945",16.6,2119,KENTUCKY,TRIGG,5487,REPUBLICAN
21223,"1,034","2,784","1,344",14.1,996,KENTUCKY,TRIMBLE,3227,REPUBLICAN
21225,949,"4,555","2,967",11.1,2455,KENTUCKY,UNION,4965,REPUBLICAN
21227,"9,275","20,786","22,825",32.2,19308,KENTUCKY,WARREN,31790,REPUBLICAN
21229,"1,315","3,473","1,868",18.8,1723,KENTUCKY,WASHINGTON,4482,REPUBLICAN
21231,"3,738","5,689","3,463",12.3,4736,KENTUCKY,WAYNE,7430,REPUBLICAN
21233,"1,587","4,255","2,296",10,2032,KENTUCKY,WEBSTER,4506,REPUBLICAN
21235,"4,283","8,520","5,559",20.4,7763,KENTUCKY,WHITLEY,2552,DEMOCRAT
21237,"1,460","1,937","1,329",8.7,2108,KENTUCKY,WOLFE,839,DEMOCRAT
21239,"1,636","5,450","5,033",33.8,2162,KENTUCKY,WOODFORD,8362,REPUBLICAN
22000,"461,706","1,061,388","848,474",24.1,847739,,,,
22001,"8,673","17,035","10,019",13.3,12365,LOUISIANA,ACADIA,5443,DEMOCRAT
22003,"3,633","7,928","4,314",11.3,4610,LOUISIANA,ALLEN,7574,REPUBLICAN
22005,"9,065","25,794","23,815",26.4,12011,LOUISIANA,ASCENSION,40687,REPUBLICAN
22007,"3,972","6,978","3,051",9.6,4071,LOUISIANA,ASSUMPTION,7271,REPUBLICAN
22009,"6,441","10,500","7,409",12.3,8980,LOUISIANA,AVOYELLES,4979,DEMOCRAT
22011,"3,625","9,393","7,270",17.8,5167,LOUISIANA,BEAUREGARD,2542,DEMOCRAT
22013,"1,502","4,212","2,529",12.8,3137,LOUISIANA,BIENVILLE,3891,REPUBLICAN
22015,"8,645","24,841","29,032",25.2,20339,LOUISIANA,BOSSIER,38074,REPUBLICAN
22017,"21,539","55,944","49,357",23.5,56480,LOUISIANA,CADDO,55110,DEMOCRAT
22019,"17,569","45,462","40,695",22.3,37742,LOUISIANA,CALCASIEU,55066,REPUBLICAN
22021,"1,575","2,869","1,371",13.8,1818,LOUISIANA,CALDWELL,745,DEMOCRAT
22023,735,"1,938","1,527",12.7,949,LOUISIANA,CAMERON,3671,REPUBLICAN
22025,"1,712","2,627","1,405",13.8,2275,LOUISIANA,CATAHOULA,3541,REPUBLICAN
22027,"2,448","5,206","2,777",12.8,4135,LOUISIANA,CLAIBORNE,3770,REPUBLICAN
22029,"2,633","5,424","3,356",14.1,4873,LOUISIANA,CONCORDIA,5550,REPUBLICAN
22031,"3,229","7,888","4,653",14.8,4898,LOUISIANA,DE SOTO,9112,REPUBLICAN
22033,"26,721","76,551","79,298",34.9,76011,LOUISIANA,EAST BATON ROUGE,88420,REPUBLICAN
22035,"1,439","1,979","1,032",8.9,2221,LOUISIANA,EAST CARROLL,1900,DEMOCRAT
22037,"2,846","6,202","3,402",12.7,3130,LOUISIANA,EAST FELICIANA,6064,REPUBLICAN
22039,"5,301","9,075","4,936",11.6,9115,LOUISIANA,EVANGELINE,4158,DEMOCRAT
22041,"3,386","5,696","2,826",12,4990,LOUISIANA,FRANKLIN,6970,REPUBLICAN
22043,"2,806","7,494","4,343",8.5,3610,LOUISIANA,GRANT,8117,REPUBLICAN
22045,"9,379","20,440","10,602",13.6,15059,LOUISIANA,IBERIA,21251,REPUBLICAN
22047,"4,689","9,522","5,622",13.9,5370,LOUISIANA,IBERVILLE,8514,DEMOCRAT
22049,"2,174","4,782","2,702",14,2827,LOUISIANA,JACKSON,5394,REPUBLICAN
22051,"43,782","94,119","85,605",26.8,62709,LOUISIANA,JEFFERSON,84477,DEMOCRAT
22053,"3,893","8,394","4,987",16.9,5877,LOUISIANA,JEFFERSON DAVIS,3208,DEMOCRAT
22055,"18,380","49,247","40,821",33,39646,LOUISIANA,LAFAYETTE,72519,REPUBLICAN
22057,"14,486","26,988","13,838",16.9,16755,LOUISIANA,LAFOURCHE,8672,DEMOCRAT
22059,"2,244","4,250","2,146",13.6,2300,LOUISIANA,LA SALLE,638,DEMOCRAT
22061,"2,977","6,926","6,721",35.6,12361,LOUISIANA,LINCOLN,7559,DEMOCRAT
22063,"13,601","34,956","25,149",19.7,16700,LOUISIANA,LIVINGSTON,9249,DEMOCRAT
22065,"1,966","2,778","1,812",12.8,3855,LOUISIANA,MADISON,2654,DEMOCRAT
22067,"3,491","7,322","4,043",13,7449,LOUISIANA,MOREHOUSE,6510,REPUBLICAN
22069,"2,666","8,079","7,872",19,7047,LOUISIANA,NATCHITOCHES,9358,REPUBLICAN
22071,"37,349","63,287","72,591",37.6,88917,LOUISIANA,ORLEANS,26664,REPUBLICAN
22073,"13,611","34,480","28,516",24.2,35315,LOUISIANA,OUACHITA,42255,REPUBLICAN
22075,"2,493","5,435","4,474",19.1,3450,LOUISIANA,PLAQUEMINES,7412,REPUBLICAN
22077,"3,102","6,048","3,936",14.9,4312,LOUISIANA,POINTE COUPEE,7503,REPUBLICAN
22079,"12,593","31,930","24,227",20.9,23052,LOUISIANA,RAPIDES,38347,REPUBLICAN
22081,"1,114","2,499","1,373",13.9,1970,LOUISIANA,RED RIVER,2413,REPUBLICAN
22083,"2,996","5,643","3,335",13.2,4810,LOUISIANA,RICHLAND,6607,REPUBLICAN
22085,"2,361","7,717","4,275",13.3,4296,LOUISIANA,SABINE,8776,REPUBLICAN
22087,"5,999","9,879","10,898",11.6,8967,LOUISIANA,ST. BERNARD,6151,DEMOCRAT
22089,"3,513","12,147","10,650",25.3,5824,LOUISIANA,ST. CHARLES,9800,DEMOCRAT
22091,"1,665","2,854","1,658",16.7,1952,LOUISIANA,ST. HELENA,3346,DEMOCRAT
22093,"2,142","6,020","4,080",16.3,3455,LOUISIANA,ST. JAMES,6510,DEMOCRAT
22095,"3,998","11,146","9,008",15.9,6780,LOUISIANA,ST. JOHN THE BAPTIST,7538,REPUBLICAN
22097,"12,527","22,163","11,177",14.8,18256,LOUISIANA,ST. LANDRY,23171,REPUBLICAN
22099,"6,510","15,443","8,759",14.5,9811,LOUISIANA,ST. MARTIN,8439,DEMOCRAT
22101,"5,932","17,597","7,450",10.2,11532,LOUISIANA,ST. MARY,8055,DEMOCRAT
22103,"16,481","46,450","52,423",33.8,29707,LOUISIANA,ST. TAMMANY,99666,REPUBLICAN
22105,"14,055","31,924","22,777",20,28408,LOUISIANA,TANGIPAHOA,37806,REPUBLICAN
22107,715,"1,462",633,11.4,1247,LOUISIANA,TENSAS,1329,DEMOCRAT
22109,"15,594","28,864","18,115",15.6,20691,LOUISIANA,TERREBONNE,34339,REPUBLICAN
22111,"2,245","7,033","3,708",17.2,4187,LOUISIANA,UNION,8407,REPUBLICAN
22113,"8,834","16,459","8,946",14.2,10017,LOUISIANA,VERMILION,5009,DEMOCRAT
22115,"3,979","12,142","8,758",17.5,6850,LOUISIANA,VERNON,2898,DEMOCRAT
22117,"6,475","14,078","7,317",11.6,11062,LOUISIANA,WASHINGTON,5970,DEMOCRAT
22119,"4,390","11,427","7,203",15.4,10967,LOUISIANA,WEBSTER,6172,DEMOCRAT
22121,"2,262","6,564","4,941",22,3734,LOUISIANA,WEST BATON ROUGE,7684,REPUBLICAN
22123,"1,629","3,518","1,642",11.7,2177,LOUISIANA,WEST CARROLL,710,DEMOCRAT
22125,"2,070","3,680","3,014",24.2,2261,LOUISIANA,WEST FELICIANA,3863,REPUBLICAN
22127,"1,849","4,660","2,253",13.9,2852,LOUISIANA,WINN,4619,REPUBLICAN
23000,"71,985","306,589","285,655",31.8,141566,,,,
23001,"7,337","26,495","23,878",22.8,10871,MAINE,ANDROSCOGGIN,29268,REPUBLICAN
23003,"5,746","18,745","16,113",19.2,10052,MAINE,AROOSTOOK,21080,REPUBLICAN
23005,"10,265","46,947","53,657",47.6,22333,MAINE,CUMBERLAND,59584,REPUBLICAN
23007,"1,605","8,210","6,422",24.8,3653,MAINE,FRANKLIN,8754,REPUBLICAN
23009,"2,468","12,804","12,142",34.1,5695,MAINE,HANCOCK,19369,DEMOCRAT
23011,"6,569","28,732","27,925",28.1,13605,MAINE,KENNEBEC,34902,DEMOCRAT
23013,"1,930","9,883","8,135",33.5,4174,MAINE,KNOX,9982,REPUBLICAN
23015,"1,824","9,050","6,636",33.5,3727,MAINE,LINCOLN,12684,DEMOCRAT
23017,"3,452","17,991","13,164",19.2,7414,MAINE,OXFORD,17698,REPUBLICAN
23019,"8,650","36,204","33,134",27.7,17894,MAINE,PENOBSCOT,44825,REPUBLICAN
23021,"1,255","5,251","4,009",18.4,2717,MAINE,PISCATAQUIS,6143,REPUBLICAN
23023,"1,593","7,955","7,347",36.4,3054,MAINE,SAGADAHOC,9755,REPUBLICAN
23025,"4,334","15,093","11,790",16.5,9059,MAINE,SOMERSET,16644,REPUBLICAN
23027,"2,291","9,406","8,349",31.4,5318,MAINE,WALDO,12345,DEMOCRAT
23029,"2,473","8,788","6,754",22,6009,MAINE,WASHINGTON,6761,DEMOCRAT
23031,"10,193","45,035","46,200",32.5,15990,MAINE,YORK,71189,DEMOCRAT
24000,"405,463","1,018,653","1,052,168",40.2,537717,,,,
24001,"4,889","20,856","14,748",18.9,10038,MARYLAND,ALLEGANY,9513,REPUBLICAN
24003,"29,790","93,242","106,249",41.7,32641,MARYLAND,ANNE ARUNDEL,7181,DEMOCRAT
24005,"49,009","148,205","151,661",39.4,71496,MARYLAND,BALTIMORE,81534,DEMOCRAT
24009,"3,316","18,963","19,998",32.4,5216,MARYLAND,CALVERT,9980,REPUBLICAN
24011,"3,543","8,996","5,866",18.4,3990,MARYLAND,CAROLINE,959,DEMOCRAT
24013,"8,471","34,296","31,423",36.4,8359,MARYLAND,CARROLL,8898,DEMOCRAT
24015,"7,471","25,643","20,865",23.9,10469,MARYLAND,CECIL,572,REPUBLICAN
24017,"7,282","33,815","34,794",28.9,10268,MARYLAND,CHARLES,9246,DEMOCRAT
24019,"2,784","8,884","6,510",21.2,5160,MARYLAND,DORCHESTER,809,REPUBLICAN
24021,"12,801","41,274","46,084",41.4,14538,MARYLAND,FREDERICK,8302,DEMOCRAT
24023,"2,189","9,298","5,488",20.9,3644,MARYLAND,GARRETT,881,REPUBLICAN
24025,"12,824","45,434","52,409",36.7,16851,MARYLAND,HARFORD,6701,DEMOCRAT
24027,"9,716","28,992","41,894",62.6,16216,MARYLAND,HOWARD,9534,REPUBLICAN
24029,"1,584","4,159","3,295",35.1,2242,MARYLAND,KENT,657,REPUBLICAN
24031,"64,699","96,230","134,418",58.9,75836,MARYLAND,MONTGOMERY,83156,DEMOCRAT
24033,"81,715","159,137","171,566",33.1,76853,MARYLAND,PRINCE GEORGE'S,8685,REPUBLICAN
24035,"2,389","10,146","9,770",36.5,2967,MARYLAND,QUEEN ANNE'S,859,DEMOCRAT
24037,"7,603","22,498","20,524",31.9,8494,MARYLAND,ST MARY'S,9069,REPUBLICAN
24039,"3,181","6,761","4,627",14.4,4775,MARYLAND,SOMERSET,958,DEMOCRAT
24041,"2,446","6,832","7,323",40.6,3210,MARYLAND,TALBOT,810,DEMOCRAT
24043,"13,442","38,312","30,279",21.9,17545,MARYLAND,WASHINGTON,856,REPUBLICAN
24045,"8,250","20,843","17,887",27.2,15845,MARYLAND,WICOMICO,926,REPUBLICAN
24047,"3,417","12,527","12,002",29,5103,MARYLAND,WORCESTER,9333,REPUBLICAN
24510,"62,652","123,310","102,488",31.9,115961,MARYLAND,BALTIMORE CITY,92866,DEMOCRAT
25000,"441,944","1,148,525","1,102,149",43.7,631551,,,,
25001,"7,525","39,331","46,979",43.4,13595,MASSACHUSETTS,BARNSTABLE,91994,DEMOCRAT
25003,"8,016","27,188","26,268",33.6,13321,MASSACHUSETTS,BERKSHIRE,51705,DEMOCRAT
25005,"56,196","117,579","106,466",28.7,62413,MASSACHUSETTS,BRISTOL,153377,DEMOCRAT
25007,662,"3,032","3,368",44.9,1249,MASSACHUSETTS,DUKES,9914,DEMOCRAT
25009,"58,243","136,027","132,312",39.9,68255,MASSACHUSETTS,ESSEX,267198,DEMOCRAT
25011,"3,572","15,124","14,626",37.3,6403,MASSACHUSETTS,FRANKLIN,30030,DEMOCRAT
25013,"45,075","97,330","88,909",27.1,62331,MASSACHUSETTS,HAMPDEN,87318,REPUBLICAN
25015,"5,257","22,669","23,815",48.3,15342,MASSACHUSETTS,HAMPSHIRE,63362,DEMOCRAT
25017,"73,690","213,958","203,445",56.3,108177,MASSACHUSETTS,MIDDLESEX,617196,DEMOCRAT
25019,358,"1,625","1,881",52.8,620,MASSACHUSETTS,NANTUCKET,5241,DEMOCRAT
25021,"29,865","94,532","103,634",53.6,40148,MASSACHUSETTS,NORFOLK,273312,DEMOCRAT
25023,"25,364","99,923","98,761",37.6,37885,MASSACHUSETTS,PLYMOUTH,173630,DEMOCRAT
25025,"75,529","122,379","100,517",46.1,126266,MASSACHUSETTS,SUFFOLK,58613,REPUBLICAN
25027,"52,592","157,828","151,168",36.4,75546,MASSACHUSETTS,WORCESTER,248773,DEMOCRAT
26000,"626,190","1,967,316","2,234,804",29.1,1264445,,,,
26001,907,"3,346","2,818",16.9,1846,MICHIGAN,ALCONA,4848,REPUBLICAN
26003,707,"3,161","1,906",17.4,1020,MICHIGAN,ALGER,3014,REPUBLICAN
26005,"7,147","29,818","23,970",22.6,12648,MICHIGAN,ALLEGAN,41392,REPUBLICAN
26007,"1,721","7,122","8,505",18,3894,MICHIGAN,ALPENA,6000,DEMOCRAT
26009,"1,456","5,507","5,458",28.8,2216,MICHIGAN,ANTRIM,9748,REPUBLICAN
26011,"1,312","4,770","3,875",12.6,2528,MICHIGAN,ARENAC,5928,REPUBLICAN
26013,673,"2,534","2,048",15.8,984,MICHIGAN,BARAGA,2512,REPUBLICAN
26015,"3,111","15,988","14,334",21.1,4749,MICHIGAN,BARRY,23471,REPUBLICAN
26017,"7,120","25,805","27,304",19.3,13645,MICHIGAN,BAY,33125,REPUBLICAN
26019,893,"4,146","4,228",30.3,1685,MICHIGAN,BENZIE,6601,REPUBLICAN
26021,"11,107","30,220","36,383",27.8,23806,MICHIGAN,BERRIEN,43519,REPUBLICAN
26023,"3,290","12,583","10,074",14.4,5462,MICHIGAN,BRANCH,6159,DEMOCRAT
26025,"8,159","33,557","30,246",21,18085,MICHIGAN,CALHOUN,36221,REPUBLICAN
26027,"4,527","12,192","13,008",19.2,7558,MICHIGAN,CASS,9130,DEMOCRAT
26029,"1,153","5,727","6,405",31.1,2510,MICHIGAN,CHARLEVOIX,9841,REPUBLICAN
26031,"1,925","7,411","6,122",20.7,3716,MICHIGAN,CHEBOYGAN,5437,DEMOCRAT
26033,"2,591","8,882","9,024",21.2,5966,MICHIGAN,CHIPPEWA,6648,DEMOCRAT
26035,"3,477","8,217","7,928",12.6,5982,MICHIGAN,CLARE,5199,DEMOCRAT
26037,"2,956","14,425","19,212",32.1,6164,MICHIGAN,CLINTON,25098,REPUBLICAN
26039,"1,055","3,460","3,924",19.4,1933,MICHIGAN,CRAWFORD,5087,REPUBLICAN
26041,"1,563","8,942","10,417",21,4844,MICHIGAN,DELTA,7606,DEMOCRAT
26043,933,"6,166","6,705",25.7,2457,MICHIGAN,DICKINSON,9617,REPUBLICAN
26045,"4,387","21,255","29,812",27.8,8093,MICHIGAN,EATON,31798,REPUBLICAN
26047,"1,481","5,941","8,617",33.4,3029,MICHIGAN,EMMET,9662,DEMOCRAT
26049,"26,220","88,383","105,561",21.2,66557,MICHIGAN,GENESEE,98714,REPUBLICAN
26051,"2,455","7,408","6,447",13.5,3401,MICHIGAN,GLADWIN,9893,REPUBLICAN
26053,728,"4,303","4,262",19.4,2325,MICHIGAN,GOGEBIC,4600,REPUBLICAN
26055,"3,197","15,948","23,444",36,6638,MICHIGAN,GRAND TRAVERSE,30502,REPUBLICAN
26057,"2,514","11,422","9,965",15.4,5035,MICHIGAN,GRATIOT,6693,DEMOCRAT
26059,"3,695","12,156","9,988",17.3,6771,MICHIGAN,HILLSDALE,5883,DEMOCRAT
26061,"1,521","7,014","5,730",32.6,4828,MICHIGAN,HOUGHTON,7750,DEMOCRAT
26063,"2,516","9,611","7,269",16,4190,MICHIGAN,HURON,5490,DEMOCRAT
26065,"12,432","38,750","56,615",38.9,47655,MICHIGAN,INGHAM,94212,DEMOCRAT
26067,"4,128","17,100","15,285",16.4,6792,MICHIGAN,IONIA,20657,REPUBLICAN
26069,"2,163","7,475","6,793",15.9,3495,MICHIGAN,IOSCO,9759,REPUBLICAN
26071,773,"3,652","2,674",18.5,1473,MICHIGAN,IRON,4216,REPUBLICAN
